Date,Year,Day_of_Year,Facility_Name,Industry,Production_Index,Natural_Gas_GJ,Energy_MWh,Steam_tonnes,Flare_Emissions_tCO2e,CH4_tCO2e,N2O_tCO2e,CO2_Emissions_tCO2e,Total_GHG_tCO2e,Operating_Hours
2021-02-28,2021,59,INEOS Chocolate Bayou Plant,Petrochemical,111.86,5053.13,914.65,1245.62,49.72,22.62,9.69,2660.15,2692.46,23.25
2021-03-01,2021,60,INEOS Chocolate Bayou Plant,Petrochemical,110.52,4739.99,938.35,1250.01,34.04,24.83,9.5,2576.89,2611.22,22.3
2021-03-02,2021,61,INEOS Chocolate Bayou Plant,Petrochemical,101.78,4813.06,899.09,1251.79,35.61,18.48,11.08,2545.12,2574.68,23.98
2021-03-03,2021,62,INEOS Chocolate Bayou Plant,Petrochemical,124.8,4719.45,947.73,1263.85,49.58,19.15,14.1,2525.2,2558.45,23.19
2021-03-04,2021,63,INEOS Chocolate Bayou Plant,Petrochemical,102.73,5079.09,906.73,1292.18,35.6,14.63,10.97,2628.35,2653.95,23.98
2021-03-05,2021,64,INEOS Chocolate Bayou Plant,Petrochemical,117.97,4823.46,875.19,1264.75,30.57,19.93,12.51,2498.1,2530.55,23
2021-03-06,2021,65,INEOS Chocolate Bayou Plant,Petrochemical,110.23,4863.39,869,1272.86,31.94,17.06,12.68,2595.52,2625.26,22.73
2021-03-07,2021,66,INEOS Chocolate Bayou Plant,Petrochemical,103.83,4895.62,928.45,1275.62,43.55,15.04,11.92,2554.81,2581.77,23.54
2021-03-08,2021,67,INEOS Chocolate Bayou Plant,Petrochemical,113.58,4782.84,921.47,1269.82,48.14,14.55,13.07,2544.19,2571.81,23.77
2021-03-09,2021,68,INEOS Chocolate Bayou Plant,Petrochemical,111.46,4781.25,924.65,1330.24,44.48,24.02,10.35,2557.04,2591.41,23.37
2021-03-10,2021,69,INEOS Chocolate Bayou Plant,Petrochemical,106.09,4898.31,910.39,1285.9,40.59,17.86,8.71,2608.5,2635.06,23.95
2021-03-11,2021,70,INEOS Chocolate Bayou Plant,Petrochemical,96.62,4871.96,899.71,1280.3,46.66,19.29,10.13,2554.45,2583.87,22.05
2021-03-12,2021,71,INEOS Chocolate Bayou Plant,Petrochemical,106.76,4849.86,873.63,1276.8,38.38,19.35,9.98,2533.24,2562.58,23.4
2021-03-13,2021,72,INEOS Chocolate Bayou Plant,Petrochemical,111.16,4827.75,898.71,1301.38,30.85,19.33,10.71,2593.95,2623.99,23.4
2021-03-14,2021,73,INEOS Chocolate Bayou Plant,Petrochemical,107.49,4660.4,893.91,1339.23,37.42,19.14,14.14,2528.84,2562.12,22.93
2021-03-15,2021,74,INEOS Chocolate Bayou Plant,Petrochemical,111.43,4820.33,923.98,1239.49,26.16,22.28,12.11,2620.68,2655.07,23.64
2021-03-16,2021,75,INEOS Chocolate Bayou Plant,Petrochemical,102.04,4864,897.05,1295.31,37.93,17.06,12.28,2609.82,2639.15,23.09
2021-03-17,2021,76,INEOS Chocolate Bayou Plant,Petrochemical,100.38,5037.22,959.92,1327.5,26.7,13.27,12.14,2573.15,2598.55,23.06
2021-03-18,2021,77,INEOS Chocolate Bayou Plant,Petrochemical,103.07,4964.06,892.24,1225.31,42.35,22.78,12.22,2600.52,2635.53,22.44
2021-03-19,2021,78,INEOS Chocolate Bayou Plant,Petrochemical,111.64,4798.39,936.71,1296.03,39.43,14.79,10.16,2609.35,2634.3,23.43
2021-03-20,2021,79,INEOS Chocolate Bayou Plant,Petrochemical,104.97,4991.43,898.34,1279.83,45.92,16.88,14.06,2683.81,2714.75,22.26
2021-03-21,2021,80,INEOS Chocolate Bayou Plant,Petrochemical,109.99,4892.18,902.21,1274.97,42.01,17.32,14.02,2582.02,2613.37,23.53
2021-03-22,2021,81,INEOS Chocolate Bayou Plant,Petrochemical,101.74,5007.53,934.07,1267.68,46.53,17.12,14.21,2622.13,2653.45,22.92
2021-03-23,2021,82,INEOS Chocolate Bayou Plant,Petrochemical,92.23,4677.57,926.02,1316.12,36.93,14.14,14.11,2476.47,2504.71,22.88
2021-03-24,2021,83,INEOS Chocolate Bayou Plant,Petrochemical,108.31,4750.29,881.61,1305.66,26.85,16.33,13.32,2363.96,2393.61,23.07
2021-03-25,2021,84,INEOS Chocolate Bayou Plant,Petrochemical,111.44,4823.55,893.53,1271.61,42.18,22.22,10.5,2551.64,2584.35,23.13
2021-03-26,2021,85,INEOS Chocolate Bayou Plant,Petrochemical,107.07,4876.55,885.15,1295.59,25.41,18.05,16.94,2499.63,2534.62,22.42
2021-03-27,2021,86,INEOS Chocolate Bayou Plant,Petrochemical,108.16,4675.88,895.9,1423.71,35.44,15.24,13.28,2527.53,2556.05,22.11
2021-03-28,2021,87,INEOS Chocolate Bayou Plant,Petrochemical,114.36,4739.83,958.18,1283.74,39.42,17.49,10.65,2566.25,2594.38,23.64
2021-03-29,2021,88,INEOS Chocolate Bayou Plant,Petrochemical,112.83,4821.33,935.96,1334.46,35.53,20.44,14.77,2578.58,2613.8,22.66
2021-03-30,2021,89,INEOS Chocolate Bayou Plant,Petrochemical,107.59,4733.77,938.01,1326.48,35.52,21.6,14.7,2430.13,2466.43,22.11
2021-03-31,2021,90,INEOS Chocolate Bayou Plant,Petrochemical,104.22,4894.25,897.36,1257.34,37.78,14.08,13.44,2530.95,2558.48,22.66
2021-04-01,2021,91,INEOS Chocolate Bayou Plant,Petrochemical,115.41,4840.04,908.25,1340.06,36.77,13.04,10.68,2481.05,2504.78,23.27
2021-04-02,2021,92,INEOS Chocolate Bayou Plant,Petrochemical,107.76,4750.98,908.32,1280.18,23.98,17.18,12.49,2512.2,2541.87,23.09
2021-04-03,2021,93,INEOS Chocolate Bayou Plant,Petrochemical,107.64,4834.77,932.09,1308.76,50.48,19.15,11.31,2594.51,2624.97,23.74
2021-04-04,2021,94,INEOS Chocolate Bayou Plant,Petrochemical,111.87,4933.55,919.24,1339.58,58.22,19.22,7.22,2642.51,2668.95,22.13
2021-04-05,2021,95,INEOS Chocolate Bayou Plant,Petrochemical,109.02,5012.99,934.72,1232.65,56.94,23.37,11.81,2640.58,2675.76,23.83
2021-04-06,2021,96,INEOS Chocolate Bayou Plant,Petrochemical,102.34,4881.87,969.91,1297.01,36.1,14.41,13.17,2562.34,2589.92,22.94
2021-04-07,2021,97,INEOS Chocolate Bayou Plant,Petrochemical,114.22,4890.22,905.69,1252.38,48.34,17.56,14.2,2571.06,2602.82,23.75
2021-04-08,2021,98,INEOS Chocolate Bayou Plant,Petrochemical,104.83,4885.62,899.7,1317.61,24.01,21.61,10.1,2576,2607.7,22.13
2021-04-09,2021,99,INEOS Chocolate Bayou Plant,Petrochemical,102.91,4805.5,919.66,1383.7,41.68,15.6,12.65,2521.02,2549.26,22.51
2021-04-10,2021,100,INEOS Chocolate Bayou Plant,Petrochemical,101.18,4663.59,880.82,1301.77,39.25,18.37,13.73,2489.33,2521.43,22.35
2021-04-11,2021,101,INEOS Chocolate Bayou Plant,Petrochemical,107.83,4680.9,914.56,1244.41,49.85,18.6,11.24,2553.97,2583.82,23.1
2021-04-12,2021,102,INEOS Chocolate Bayou Plant,Petrochemical,109.25,4987.98,910.7,1330.85,35.52,18.29,10.86,2623.05,2652.21,22.12
2021-04-13,2021,103,INEOS Chocolate Bayou Plant,Petrochemical,111.92,4862.9,886.46,1345.57,38.25,10.99,11.51,2599.8,2622.3,23.19
2021-04-14,2021,104,INEOS Chocolate Bayou Plant,Petrochemical,115.24,4866.93,882.41,1320.09,45.52,19.81,10.69,2606.87,2637.37,23.13
2021-04-15,2021,105,INEOS Chocolate Bayou Plant,Petrochemical,108.27,4947.56,908.55,1251.99,38.63,17.25,15.63,2636.64,2669.52,23.33
2021-04-16,2021,106,INEOS Chocolate Bayou Plant,Petrochemical,103.91,5126.47,903,1285.74,38.79,17.54,13.83,2638.45,2669.81,22.64
2021-04-17,2021,107,INEOS Chocolate Bayou Plant,Petrochemical,112.12,4794.53,898.76,1271.16,40.43,21.21,10.21,2607.32,2638.75,22.21
2021-04-18,2021,108,INEOS Chocolate Bayou Plant,Petrochemical,113.11,4586.9,930.89,1278.35,36.91,16.29,12.34,2512.47,2541.1,23.72
2021-04-19,2021,109,INEOS Chocolate Bayou Plant,Petrochemical,110.06,4941.44,922.28,1203.29,41.83,18.48,11.81,2583.95,2614.24,23.87
2021-04-20,2021,110,INEOS Chocolate Bayou Plant,Petrochemical,107.94,4741.2,904.57,1271.14,38.42,22.22,12.59,2454.38,2489.19,22.58
2021-04-21,2021,111,INEOS Chocolate Bayou Plant,Petrochemical,104.47,4892.14,880.66,1247.65,39.21,15.69,13.04,2680.23,2708.96,22.58
2021-04-22,2021,112,INEOS Chocolate Bayou Plant,Petrochemical,115.22,4858.71,941.75,1244.01,46.76,15.22,11.8,2542.39,2569.42,23.67
2021-04-23,2021,113,INEOS Chocolate Bayou Plant,Petrochemical,105.74,4928.25,904.01,1253.48,39.82,17.03,7.77,2545.15,2569.95,23.58
2021-04-24,2021,114,INEOS Chocolate Bayou Plant,Petrochemical,106.56,4833.2,857.35,1232.4,56.09,12.85,16.26,2524.11,2553.21,23.79
2021-04-25,2021,115,INEOS Chocolate Bayou Plant,Petrochemical,110.18,4776.65,897.84,1264.28,30.36,15.28,10.19,2512.75,2538.21,23.8
2021-04-26,2021,116,INEOS Chocolate Bayou Plant,Petrochemical,107.23,4921.36,843.13,1358.48,36.03,19.59,13.04,2601.42,2634.05,23.16
2021-04-27,2021,117,INEOS Chocolate Bayou Plant,Petrochemical,110.77,4912.73,886.42,1286.63,40.6,16.23,12.16,2483.21,2511.6,23.29
2021-04-28,2021,118,INEOS Chocolate Bayou Plant,Petrochemical,98.9,4825.01,892.41,1268.67,39.59,18.81,14.4,2576.65,2609.85,22.99
2021-04-29,2021,119,INEOS Chocolate Bayou Plant,Petrochemical,107.64,4760.68,940.31,1252.27,46.13,19.45,7.35,2561.07,2587.87,23.93
2021-04-30,2021,120,INEOS Chocolate Bayou Plant,Petrochemical,106.19,4933.12,919.62,1278.8,46.93,13.56,7.97,2654.25,2675.78,23.33
2021-05-01,2021,121,INEOS Chocolate Bayou Plant,Petrochemical,109.24,4737.68,921.99,1299.42,38.52,25.87,11.03,2477.96,2514.85,22.73
2021-05-02,2021,122,INEOS Chocolate Bayou Plant,Petrochemical,99.73,4686.52,907.27,1250.2,46.14,17.8,9.95,2428.19,2455.93,22.4
2021-05-03,2021,123,INEOS Chocolate Bayou Plant,Petrochemical,109.49,4863.45,904.7,1237.83,50.34,19.11,9.89,2590.48,2619.49,23.96
2021-05-04,2021,124,INEOS Chocolate Bayou Plant,Petrochemical,109.11,4944.87,914.2,1309.36,34.47,19.67,14.18,2702.75,2736.6,22.37
2021-05-05,2021,125,INEOS Chocolate Bayou Plant,Petrochemical,106.53,4793.88,913.38,1249.51,36.9,15.69,11.75,2633.61,2661.05,23.46
2021-05-06,2021,126,INEOS Chocolate Bayou Plant,Petrochemical,108.17,4674.99,922.83,1305.6,38.56,20.61,11.54,2523.59,2555.74,23.61
2021-05-07,2021,127,INEOS Chocolate Bayou Plant,Petrochemical,108.71,4678.18,911.77,1292.54,21.5,16.52,13.23,2449.85,2479.6,23.86
2021-05-08,2021,128,INEOS Chocolate Bayou Plant,Petrochemical,113.86,4800.59,902.97,1298.61,47.43,17.43,13.45,2600.02,2630.89,23.99
2021-05-09,2021,129,INEOS Chocolate Bayou Plant,Petrochemical,101.28,4873.5,884.95,1239.95,37.55,24.07,14.73,2531.3,2570.1,23.12
2021-05-10,2021,130,INEOS Chocolate Bayou Plant,Petrochemical,103.48,4795.71,911.6,1307.21,38.19,16.21,10.29,2510.75,2537.26,22.13
2021-05-11,2021,131,INEOS Chocolate Bayou Plant,Petrochemical,105.81,4689.16,890.53,1287.48,40.07,19.74,10.16,2524.71,2554.61,22.17
2021-05-12,2021,132,INEOS Chocolate Bayou Plant,Petrochemical,102.37,4818.03,918.7,1249.01,30.47,17.85,14.02,2606.01,2637.88,23.41
2021-05-13,2021,133,INEOS Chocolate Bayou Plant,Petrochemical,96.13,4981.32,883.64,1238.22,36.66,22.39,13.63,2604.84,2640.87,22.79
2021-05-14,2021,134,INEOS Chocolate Bayou Plant,Petrochemical,106.61,4811.05,880.47,1289.63,43.5,16.84,14.15,2484.01,2515,22.23
2021-05-15,2021,135,INEOS Chocolate Bayou Plant,Petrochemical,102.58,4813.56,925.27,1175.51,52.18,18.13,12.36,2649.35,2679.85,22.2
2021-05-16,2021,136,INEOS Chocolate Bayou Plant,Petrochemical,103.67,4693.43,905.19,1293.04,26.26,21.9,11.67,2459.73,2493.3,23.79
2021-05-17,2021,137,INEOS Chocolate Bayou Plant,Petrochemical,104.83,4760.81,898.36,1279.44,43.2,22.37,12.24,2565.36,2599.97,22.69
2021-05-18,2021,138,INEOS Chocolate Bayou Plant,Petrochemical,107.64,4579.79,905.73,1254.97,48.02,18.3,11.32,2555.57,2585.18,23.68
2021-05-19,2021,139,INEOS Chocolate Bayou Plant,Petrochemical,99.95,4814.54,930.73,1205.98,41.71,21.62,10.45,2467.68,2499.75,22.71
2021-05-20,2021,140,INEOS Chocolate Bayou Plant,Petrochemical,103.18,4799.93,910.97,1284.8,52.74,13.8,9.69,2540.17,2563.66,23.81
2021-05-21,2021,141,INEOS Chocolate Bayou Plant,Petrochemical,101.39,4745.26,913.33,1281.11,40.55,17.41,10.49,2568.5,2596.39,23
2021-05-22,2021,142,INEOS Chocolate Bayou Plant,Petrochemical,107.23,4659.16,887.36,1271.36,24.33,22.43,6.93,2546.82,2576.18,23.65
2021-05-23,2021,143,INEOS Chocolate Bayou Plant,Petrochemical,111.22,4914.48,857.17,1262.48,52.58,23.14,12.91,2576.88,2612.94,22.44
2021-05-24,2021,144,INEOS Chocolate Bayou Plant,Petrochemical,107.74,4719.07,917.38,1248.27,27.92,12.44,12.3,2466.96,2491.69,22.09
2021-05-25,2021,145,INEOS Chocolate Bayou Plant,Petrochemical,106.07,4747.08,888.56,1273.46,50.31,13.69,13.81,2490.43,2517.93,22.7
2021-05-26,2021,146,INEOS Chocolate Bayou Plant,Petrochemical,98.51,4827.98,896.87,1246.87,29.88,16.38,11.2,2523.04,2550.62,22.09
2021-05-27,2021,147,INEOS Chocolate Bayou Plant,Petrochemical,99.49,4682.91,839.73,1335.06,42.25,21.71,12.21,2403.08,2437,22.38
2021-05-28,2021,148,INEOS Chocolate Bayou Plant,Petrochemical,106.73,4677.83,948.01,1279.72,34.8,18.36,6.67,2495.94,2520.97,23.83
2021-05-29,2021,149,INEOS Chocolate Bayou Plant,Petrochemical,103.74,4775,921.69,1258.72,24.14,13.52,12.65,2536.83,2563,22.31
2021-05-30,2021,150,INEOS Chocolate Bayou Plant,Petrochemical,103.91,4572.35,880.5,1257.9,44.99,18.09,11.05,2411.76,2440.9,23.43
2021-05-31,2021,151,INEOS Chocolate Bayou Plant,Petrochemical,108.96,4460.6,856.31,1265.06,30.4,17.21,12.68,2403.74,2433.64,23.08
2021-06-01,2021,152,INEOS Chocolate Bayou Plant,Petrochemical,93.75,4629.2,897.55,1239.7,41.18,16,13.45,2516.25,2545.71,22.64
2021-06-02,2021,153,INEOS Chocolate Bayou Plant,Petrochemical,108.25,4651.68,903.58,1254.6,34.26,14.04,7.34,2443.11,2464.49,22.21
2021-06-03,2021,154,INEOS Chocolate Bayou Plant,Petrochemical,93.44,4686.9,872.89,1300.68,31.9,17.89,10.98,2540.04,2568.91,23.09
2021-06-04,2021,155,INEOS Chocolate Bayou Plant,Petrochemical,109.04,4708.56,848.71,1189.28,50.48,25.56,12.03,2454.88,2492.48,23.18
2021-06-05,2021,156,INEOS Chocolate Bayou Plant,Petrochemical,98.58,4574.33,857.07,1247.56,51.48,17.4,11.03,2406.39,2434.83,22.16
2021-06-06,2021,157,INEOS Chocolate Bayou Plant,Petrochemical,97.42,4612.66,876.36,1246.04,39.31,13.03,14.72,2441.41,2469.16,23.89
2021-06-07,2021,158,INEOS Chocolate Bayou Plant,Petrochemical,105.34,4768.31,899.6,1284,45.07,19.01,10.27,2588.61,2617.89,23
2021-06-08,2021,159,INEOS Chocolate Bayou Plant,Petrochemical,102.46,4722.85,909.3,1280.86,35.11,14.49,11.91,2539.99,2566.39,23.83
2021-06-09,2021,160,INEOS Chocolate Bayou Plant,Petrochemical,101.23,4665.81,863.5,1218.38,44.82,17.03,13.53,2564.3,2594.86,23.13
2021-06-10,2021,161,INEOS Chocolate Bayou Plant,Petrochemical,111.98,4611.95,846.43,1275.7,46.45,26.75,11.96,2417.95,2456.65,23.23
2021-06-11,2021,162,INEOS Chocolate Bayou Plant,Petrochemical,104.66,4551.8,881.89,1245.3,49.56,19.23,12.52,2461.01,2492.77,23.87
2021-06-12,2021,163,INEOS Chocolate Bayou Plant,Petrochemical,107.34,4686.43,846.06,1200.19,32.69,24.18,12,2508.17,2544.35,23.78
2021-06-13,2021,164,INEOS Chocolate Bayou Plant,Petrochemical,99.23,4478.26,881.03,1233.05,40.97,17.72,13.83,2331.72,2363.27,23.33
2021-06-14,2021,165,INEOS Chocolate Bayou Plant,Petrochemical,103.58,4394.81,872.85,1266.11,49.06,8.09,10.73,2406.08,2424.9,23.06
2021-06-15,2021,166,INEOS Chocolate Bayou Plant,Petrochemical,97.94,4648.53,867.59,1256.59,44.29,17.42,13.81,2575.02,2606.25,22.95
2021-06-16,2021,167,INEOS Chocolate Bayou Plant,Petrochemical,102.38,4458.72,888.6,1248.69,36.12,20.79,13.29,2451.4,2485.49,22.07
2021-06-17,2021,168,INEOS Chocolate Bayou Plant,Petrochemical,98.37,4686.68,857.28,1229.59,39.25,18.85,9.69,2485.94,2514.48,23.62
2021-06-18,2021,169,INEOS Chocolate Bayou Plant,Petrochemical,105.9,4685.1,841.99,1138.28,45.34,15.13,12.9,2389.13,2417.17,23.67
2021-06-19,2021,170,INEOS Chocolate Bayou Plant,Petrochemical,106.06,4567.75,810.81,1240.18,27.54,13.36,14.39,2358.49,2386.25,22.57
2021-06-20,2021,171,INEOS Chocolate Bayou Plant,Petrochemical,95.02,4684.41,870.87,1205.16,46.87,17.52,12.85,2482.71,2513.09,23.48
2021-06-21,2021,172,INEOS Chocolate Bayou Plant,Petrochemical,101.04,4506.68,850.34,1287.29,37.12,20.64,11.29,2442.69,2474.62,23.57
2021-06-22,2021,173,INEOS Chocolate Bayou Plant,Petrochemical,111.4,4416.88,808.09,1247.22,24.92,19.08,11.8,2300.51,2331.39,22.22
2021-06-23,2021,174,INEOS Chocolate Bayou Plant,Petrochemical,106.32,4553.64,842.39,1194.44,50.95,16.49,9.81,2406.62,2432.92,22.37
2021-06-24,2021,175,INEOS Chocolate Bayou Plant,Petrochemical,101.26,4560.79,909.34,1290.53,47.85,19.89,12.64,2444.22,2476.75,23.94
2021-06-25,2021,176,INEOS Chocolate Bayou Plant,Petrochemical,106.66,4646.91,869.11,1215.2,43.9,19.48,12.15,2490.66,2522.29,22.1
2021-06-26,2021,177,INEOS Chocolate Bayou Plant,Petrochemical,95.86,4406.94,850.68,1212.01,40.25,20.62,10.39,2330.52,2361.54,22.32
2021-06-27,2021,178,INEOS Chocolate Bayou Plant,Petrochemical,100.56,4558.5,821.89,1182.51,51.04,12.46,13.41,2390.54,2416.4,23.74
2021-06-28,2021,179,INEOS Chocolate Bayou Plant,Petrochemical,99.12,4546.9,875.37,1179.54,41.93,16.46,11.74,2453.66,2481.86,22.26
2021-06-29,2021,180,INEOS Chocolate Bayou Plant,Petrochemical,102.69,4711.87,882.79,1294.17,35.93,12.44,12.79,2464.09,2489.32,22
2021-06-30,2021,181,INEOS Chocolate Bayou Plant,Petrochemical,98.52,4600.99,830.67,1228.78,37.93,22.96,12.88,2452.01,2487.85,22.31
2021-07-01,2021,182,INEOS Chocolate Bayou Plant,Petrochemical,93.54,4303.52,860.33,1187.02,42.91,18.54,13.37,2300.64,2332.54,23.89
2021-07-02,2021,183,INEOS Chocolate Bayou Plant,Petrochemical,87.82,4463.66,830.66,1178.1,34.96,16.04,12.96,2395.61,2424.61,22.62
2021-07-03,2021,184,INEOS Chocolate Bayou Plant,Petrochemical,97.63,4534.3,864.9,1159.13,33.69,19.21,12.1,2374.04,2405.35,22.11
2021-07-04,2021,185,INEOS Chocolate Bayou Plant,Petrochemical,99.72,4390.03,848.14,1190.73,46.92,18.56,12.41,2331.47,2362.44,22.62
2021-07-05,2021,186,INEOS Chocolate Bayou Plant,Petrochemical,102.75,4806.68,856.62,1186.27,41.97,22.43,9.91,2463.97,2496.31,22.42
2021-07-06,2021,187,INEOS Chocolate Bayou Plant,Petrochemical,93.75,4323.45,874.09,1196.28,30.12,15.36,10.41,2276.25,2302.01,22.85
2021-07-07,2021,188,INEOS Chocolate Bayou Plant,Petrochemical,97.5,4369.94,843.6,1177.87,27.24,16.19,12.05,2332.1,2360.34,23.79
2021-07-08,2021,189,INEOS Chocolate Bayou Plant,Petrochemical,95.85,4309.65,877.46,1177.71,24.78,18.41,12.09,2354.34,2384.85,23.55
2021-07-09,2021,190,INEOS Chocolate Bayou Plant,Petrochemical,108.36,4434.23,858.85,1152.57,30.1,19.69,14.89,2377.7,2412.28,23
2021-07-10,2021,191,INEOS Chocolate Bayou Plant,Petrochemical,92.78,4623.93,828.14,1208.79,32.24,13.03,8.04,2436.74,2457.8,23.9
2021-07-11,2021,192,INEOS Chocolate Bayou Plant,Petrochemical,107.57,4420.06,840.16,1192.13,43.37,17.22,11.06,2402.06,2430.34,22.86
2021-07-12,2021,193,INEOS Chocolate Bayou Plant,Petrochemical,91.78,4491.78,836.12,1145.38,33.45,16.94,13.11,2261.9,2291.95,23.93
2021-07-13,2021,194,INEOS Chocolate Bayou Plant,Petrochemical,91.81,4649.03,842.12,1193.6,38.63,22.83,10.17,2488.17,2521.16,23.21
2021-07-14,2021,195,INEOS Chocolate Bayou Plant,Petrochemical,101.15,4660.88,794.1,1127.77,38.01,21.07,11.43,2412.16,2444.66,23.31
2021-07-15,2021,196,INEOS Chocolate Bayou Plant,Petrochemical,97.06,4635.84,824.27,1089.19,27.9,12.77,9.59,2481.2,2503.56,22.97
2021-07-16,2021,197,INEOS Chocolate Bayou Plant,Petrochemical,103.39,4308.27,802.58,1173.24,38.95,13.63,9.19,2341.4,2364.22,23.82
2021-07-17,2021,198,INEOS Chocolate Bayou Plant,Petrochemical,107.01,4618.13,844.31,1134.91,30.56,15.98,12.82,2411.85,2440.64,22.35
2021-07-18,2021,199,INEOS Chocolate Bayou Plant,Petrochemical,99.76,4475.3,850.59,1190.8,35.67,18.14,15.06,2380.67,2413.87,22.33
2021-07-19,2021,200,INEOS Chocolate Bayou Plant,Petrochemical,93.09,4380.8,831.09,1129.43,29.12,20.09,10.42,2203.69,2234.2,23.48
2021-07-20,2021,201,INEOS Chocolate Bayou Plant,Petrochemical,100.8,4585.3,789.62,1171.42,42.02,19.87,11.15,2368.43,2399.45,23.02
2021-07-21,2021,202,INEOS Chocolate Bayou Plant,Petrochemical,97.08,4644.38,870.53,1219.14,39.79,17.54,11.99,2478.52,2508.06,22.81
2021-07-22,2021,203,INEOS Chocolate Bayou Plant,Petrochemical,100.35,4319.84,806.32,1201.85,51.52,19.89,11.57,2348.69,2380.15,22.04
2021-07-23,2021,204,INEOS Chocolate Bayou Plant,Petrochemical,88.37,4027.55,867.1,1241.8,41.55,15.93,13.96,2153.67,2183.56,22.19
2021-07-24,2021,205,INEOS Chocolate Bayou Plant,Petrochemical,101.27,4246.17,793.78,1224.16,36.24,14.81,7.92,2170.46,2193.18,22.79
2021-07-25,2021,206,INEOS Chocolate Bayou Plant,Petrochemical,90.96,4468.5,830.5,1187.49,32.43,16.32,12.55,2441.51,2470.38,23.8
2021-07-26,2021,207,INEOS Chocolate Bayou Plant,Petrochemical,105.24,4302.26,852.1,1183.87,46.05,19.34,15.36,2379.62,2414.32,23.85
2021-07-27,2021,208,INEOS Chocolate Bayou Plant,Petrochemical,95.72,4315.69,843.17,1165.96,30.5,21.66,15.87,2331.48,2369.01,23.19
2021-07-28,2021,209,INEOS Chocolate Bayou Plant,Petrochemical,85.47,4203.74,842.81,1094.3,36.07,12.04,12.52,2285.64,2310.2,22.54
2021-07-29,2021,210,INEOS Chocolate Bayou Plant,Petrochemical,100.49,4551.32,845.71,1128.08,42.15,14.44,10.64,2484.84,2509.91,22.39
2021-07-30,2021,211,INEOS Chocolate Bayou Plant,Petrochemical,104.21,4405.78,821.01,1102.82,44.01,23.45,13.81,2376.59,2413.85,22.03
2021-07-31,2021,212,INEOS Chocolate Bayou Plant,Petrochemical,102.47,4301.56,788.98,1171.46,35.16,18.23,12.92,2418.38,2449.54,23.15
2021-08-01,2021,213,INEOS Chocolate Bayou Plant,Petrochemical,102,4269.88,839.04,1196.85,28.97,17.59,12.5,2249.02,2279.11,23.86
2021-08-02,2021,214,INEOS Chocolate Bayou Plant,Petrochemical,98.73,4369.16,857.93,1115.93,35.97,22.5,8.62,2315.04,2346.16,22.39
2021-08-03,2021,215,INEOS Chocolate Bayou Plant,Petrochemical,92.56,4289.77,767.3,1061.17,27.86,19.88,12.12,2274.26,2306.27,23.55
2021-08-04,2021,216,INEOS Chocolate Bayou Plant,Petrochemical,96.11,4345.71,813.04,1179.36,47.49,23.04,11.81,2326.72,2361.56,22.29
2021-08-05,2021,217,INEOS Chocolate Bayou Plant,Petrochemical,96.19,4285.13,804.26,1172.75,32.83,21.42,10.94,2270.37,2302.73,23.59
2021-08-06,2021,218,INEOS Chocolate Bayou Plant,Petrochemical,94.73,4485.9,789.52,1084.82,50.04,18.66,13.25,2428.91,2460.82,23.54
2021-08-07,2021,219,INEOS Chocolate Bayou Plant,Petrochemical,97.04,4287.18,846.79,1116.42,30.91,17.24,9.87,2259.63,2286.74,23.67
2021-08-08,2021,220,INEOS Chocolate Bayou Plant,Petrochemical,92.09,4400.83,792.23,1177.92,48.42,17.84,11.51,2369.93,2399.28,22.3
2021-08-09,2021,221,INEOS Chocolate Bayou Plant,Petrochemical,98.4,4251.95,850.34,1155.42,33.9,20.11,12.55,2272.87,2305.53,22.22
2021-08-10,2021,222,INEOS Chocolate Bayou Plant,Petrochemical,93.88,4195.66,816.41,1130.07,18.88,14.08,11.39,2152.43,2177.91,22
2021-08-11,2021,223,INEOS Chocolate Bayou Plant,Petrochemical,101.54,4258.73,797.32,1162.66,32.32,16.04,11.43,2161.44,2188.91,23.49
2021-08-12,2021,224,INEOS Chocolate Bayou Plant,Petrochemical,100.19,4313.57,757.53,1062.53,59.42,18.39,9.19,2288.18,2315.75,23.58
2021-08-13,2021,225,INEOS Chocolate Bayou Plant,Petrochemical,86.84,4372.65,759.78,1096.12,45.23,16.5,14.11,2265.87,2296.48,23.91
2021-08-14,2021,226,INEOS Chocolate Bayou Plant,Petrochemical,95.96,4298.11,812.01,1163.78,46.65,17.59,11.23,2354.81,2383.62,22.14
2021-08-15,2021,227,INEOS Chocolate Bayou Plant,Petrochemical,94.65,4364.44,808.37,1099.49,42.15,10.82,13.33,2259.15,2283.29,22.79
2021-08-16,2021,228,INEOS Chocolate Bayou Plant,Petrochemical,88.99,4463.96,760.59,1191.38,29.4,19.54,14.52,2386.3,2420.36,22.03
2021-08-17,2021,229,INEOS Chocolate Bayou Plant,Petrochemical,101.18,4131.9,823.82,1139.14,28.77,16.67,8.94,2154.84,2180.45,23.37
2021-08-18,2021,230,INEOS Chocolate Bayou Plant,Petrochemical,98.52,4221.71,827.74,1106.33,27.83,15.91,12.96,2159.06,2187.93,22.92
2021-08-19,2021,231,INEOS Chocolate Bayou Plant,Petrochemical,97.74,3968.06,797.92,1164.15,34.22,22.15,15.3,2135.66,2173.11,22.56
